model,policy,policy_label,review_budget,reviewer_success,seeds,tasks,mean_reviewed_tasks,mean_actual_review_rate,simulation,mean_team_success_rate,sd_team_success_rate,min_team_success_rate,max_team_success_rate,mean_selective_accuracy,sd_selective_accuracy,min_selective_accuracy,max_selective_accuracy,mean_autonomous_coverage,sd_autonomous_coverage,min_autonomous_coverage,max_autonomous_coverage,mean_autonomous_failure_rate,sd_autonomous_failure_rate,min_autonomous_failure_rate,max_autonomous_failure_rate,mean_failure_capture_rate,sd_failure_capture_rate,min_failure_capture_rate,max_failure_capture_rate,mean_deferral_precision,sd_deferral_precision,min_deferral_precision,max_deferral_precision,mean_unnecessary_review_rate,sd_unnecessary_review_rate,min_unnecessary_review_rate,max_unnecessary_review_rate,mean_errors_prevented_per_review,sd_errors_prevented_per_review,min_errors_prevented_per_review,max_errors_prevented_per_review,mean_reviews_per_prevented_failure,sd_reviews_per_prevented_failure,min_reviews_per_prevented_failure,max_reviews_per_prevented_failure
gpt-4o-mini,confidence_deferral,Semantic confidence,1.0,1.0,5,120,120.0,1.0,True,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,1.4457831325301205,0.0,1.4457831325301205,1.4457831325301205
gpt-4o-mini,entropy_deferral,Token entropy,0.0,0.6,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,entropy_deferral,Token entropy,0.0,0.75,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,entropy_deferral,Token entropy,0.0,0.9,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,entropy_deferral,Token entropy,0.0,1.0,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,entropy_deferral,Token entropy,0.05,0.6,5,120,6.0,0.05,True,0.3383333333333333,0.006666666666666668,0.3333333333333333,0.35,0.32456140350877194,0.0,0.32456140350877194,0.32456140350877194,0.95,0.0,0.95,0.95,0.6754385964912281,0.0,0.6754385964912281,0.6754385964912281,0.07228915662650602,0.0,0.07228915662650602,0.07228915662650602,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.13333333333333333,0.5,0.8333333333333334,1.74,0.332264954516723,1.2,2.0
gpt-4o-mini,entropy_deferral,Token entropy,0.05,0.75,5,120,6.0,0.05,True,0.3416666666666667,0.007453559924999297,0.3333333333333333,0.35,0.32456140350877194,0.0,0.32456140350877194,0.32456140350877194,0.95,0.0,0.95,0.95,0.6754385964912281,0.0,0.6754385964912281,0.6754385964912281,0.07228915662650602,0.0,0.07228915662650602,0.07228915662650602,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.14907119849998599,0.5,0.8333333333333334,1.58,0.36000000000000004,1.2,2.0
gpt-4o-mini,entropy_deferral,Token entropy,0.05,0.9,5,120,6.0,0.05,True,0.35333333333333333,0.004082482904638643,0.35,0.35833333333333334,0.32456140350877194,0.0,0.32456140350877194,0.32456140350877194,0.95,0.0,0.95,0.95,0.6754385964912281,0.0,0.6754385964912281,0.6754385964912281,0.07228915662650602,0.0,0.07228915662650602,0.07228915662650602,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.08164965809277258,0.8333333333333334,1.0,1.1199999999999999,0.0979795897113271,1.0,1.2
gpt-4o-mini,entropy_deferral,Token entropy,0.05,1.0,5,120,6.0,0.05,True,0.35833333333333334,0.0,0.35833333333333334,0.35833333333333334,0.32456140350877194,0.0,0.32456140350877194,0.32456140350877194,0.95,0.0,0.95,0.95,0.6754385964912281,0.0,0.6754385964912281,0.6754385964912281,0.07228915662650602,0.0,0.07228915662650602,0.07228915662650602,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
gpt-4o-mini,entropy_deferral,Token entropy,0.1,0.6,5,120,12.0,0.1,True,0.35666666666666663,0.006236095644623237,0.35,0.36666666666666664,0.32407407407407407,0.0,0.32407407407407407,0.32407407407407407,0.9,0.0,0.9,0.9,0.6759259259259259,0.0,0.6759259259259259,0.6759259259259259,0.12048192771084337,0.0,0.12048192771084337,0.12048192771084337,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.48333333333333334,0.06236095644623236,0.4166666666666667,0.5833333333333334,2.1028571428571428,0.2640964573323735,1.7142857142857142,2.4
gpt-4o-mini,entropy_deferral,Token entropy,0.1,0.75,5,120,12.0,0.1,True,0.36833333333333335,0.008164965809277272,0.35833333333333334,0.38333333333333336,0.32407407407407407,0.0,0.32407407407407407,0.32407407407407407,0.9,0.0,0.9,0.9,0.6759259259259259,0.0,0.6759259259259259,0.6759259259259259,0.12048192771084337,0.0,0.12048192771084337,0.12048192771084337,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6,0.0816496580927726,0.5,0.75,1.6952380952380952,0.21210530906019134,1.3333333333333333,2.0
gpt-4o-mini,entropy_deferral,Token entropy,0.1,0.9,5,120,12.0,0.1,True,0.385,0.006236095644623231,0.375,0.39166666666666666,0.32407407407407407,0.0,0.32407407407407407,0.32407407407407407,0.9,0.0,0.9,0.9,0.6759259259259259,0.0,0.6759259259259259,0.6759259259259259,0.12048192771084337,0.0,0.12048192771084337,0.12048192771084337,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.7666666666666667,0.062360956446232386,0.6666666666666666,0.8333333333333334,1.3133333333333332,0.11075498483890768,1.2,1.5
gpt-4o-mini,entropy_deferral,Token entropy,0.1,1.0,5,120,12.0,0.1,True,0.39166666666666666,0.0,0.39166666666666666,0.39166666666666666,0.32407407407407407,0.0,0.32407407407407407,0.32407407407407407,0.9,0.0,0.9,0.9,0.6759259259259259,0.0,0.6759259259259259,0.6759259259259259,0.12048192771084337,0.0,0.12048192771084337,0.12048192771084337,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,1.2,0.0,1.2,1.2
gpt-4o-mini,entropy_deferral,Token entropy,0.2,0.6,5,120,24.0,0.2,True,0.39166666666666666,0.013944333775567929,0.375,0.4166666666666667,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.06972166887783962,0.3333333333333333,0.5416666666666666,2.4625641025641025,0.37902119692519326,1.8461538461538463,3.0
gpt-4o-mini,entropy_deferral,Token entropy,0.2,0.75,5,120,24.0,0.2,True,0.4066666666666667,0.016996731711975945,0.38333333333333336,0.43333333333333335,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.49166666666666664,0.08498365855987974,0.375,0.625,2.0952913752913753,0.36022952542856024,1.6,2.6666666666666665
gpt-4o-mini,entropy_deferral,Token entropy,0.2,0.9,5,120,24.0,0.2,True,0.43666666666666665,0.008498365855987977,0.425,0.45,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.6416666666666667,0.04249182927993987,0.5833333333333334,0.7083333333333334,1.5652100840336134,0.10241294759610406,1.411764705882353,1.7142857142857142
gpt-4o-mini,entropy_deferral,Token entropy,0.2,1.0,5,120,24.0,0.2,True,0.45,0.0,0.45,0.45,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,1.411764705882353,0.0,1.411764705882353,1.411764705882353
gpt-4o-mini,entropy_deferral,Token entropy,0.3,0.6,5,120,36.0,0.3,True,0.45,0.018257418583505537,0.425,0.475,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7,0.0,0.7,0.7,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3253012048192771,0.0,0.3253012048192771,0.3253012048192771,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.4722222222222222,0.06085806194501847,0.3888888888888889,0.5555555555555556,2.153233082706767,0.2775640670100422,1.8,2.5714285714285716
gpt-4o-mini,entropy_deferral,Token entropy,0.3,0.75,5,120,36.0,0.3,True,0.47333333333333333,0.01929306150465037,0.45,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7,0.0,0.7,0.7,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3253012048192771,0.0,0.3253012048192771,0.3253012048192771,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.55,0.06431020501550125,0.4722222222222222,0.6388888888888888,1.8427929857193555,0.21100628329388652,1.565217391304348,2.1176470588235294
gpt-4o-mini,entropy_deferral,Token entropy,0.3,0.9,5,120,36.0,0.3,True,0.5116666666666667,0.011303883305208793,0.5,0.525,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7,0.0,0.7,0.7,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3253012048192771,0.0,0.3253012048192771,0.3253012048192771,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.6777777777777777,0.03767961101736262,0.6388888888888888,0.7222222222222222,1.479933110367893,0.08138849414317027,1.3846153846153846,1.565217391304348
gpt-4o-mini,entropy_deferral,Token entropy,0.3,1.0,5,120,36.0,0.3,True,0.5333333333333333,0.0,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7,0.0,0.7,0.7,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3253012048192771,0.0,0.3253012048192771,0.3253012048192771,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.75,0.0,0.75,0.75,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
gpt-4o-mini,entropy_deferral,Token entropy,0.5,0.6,5,120,60.0,0.5,True,0.5066666666666667,0.01929306150465038,0.48333333333333334,0.5333333333333333,0.25,0.0,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.0,0.75,0.75,0.4578313253012048,0.0,0.4578313253012048,0.4578313253012048,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.39666666666666667,0.03858612300930077,0.35,0.45,2.5446051533008056,0.242986955046804,2.2222222222222223,2.857142857142857
gpt-4o-mini,entropy_deferral,Token entropy,0.5,0.75,5,120,60.0,0.5,True,0.5483333333333333,0.022607766610417534,0.525,0.575,0.25,0.0,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.0,0.75,0.75,0.4578313253012048,0.0,0.4578313253012048,0.4578313253012048,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.48,0.04521553322083511,0.43333333333333335,0.5333333333333333,2.1016483516483517,0.19459976296347675,1.875,2.3076923076923075
gpt-4o-mini,entropy_deferral,Token entropy,0.5,0.9,5,120,60.0,0.5,True,0.6016666666666667,0.012247448713915901,0.5916666666666667,0.6166666666666667,0.25,0.0,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.0,0.75,0.75,0.4578313253012048,0.0,0.4578313253012048,0.4578313253012048,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.5866666666666667,0.024494897427831803,0.5666666666666667,0.6166666666666667,1.7074721780604134,0.07009668580301616,1.6216216216216217,1.7647058823529411
gpt-4o-mini,entropy_deferral,Token entropy,0.5,1.0,5,120,60.0,0.5,True,0.625,0.0,0.625,0.625,0.25,0.0,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.0,0.75,0.75,0.4578313253012048,0.0,0.4578313253012048,0.4578313253012048,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,1.5789473684210527,0.0,1.5789473684210527,1.5789473684210527
gpt-4o-mini,entropy_deferral,Token entropy,1.0,0.6,5,120,120.0,1.0,True,0.725,0.03374742788552765,0.6916666666666667,0.7833333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.4166666666666667,0.033747427885527634,0.38333333333333336,0.475,2.414968521424532,0.1850901081280805,2.1052631578947367,2.608695652173913
gpt-4o-mini,entropy_deferral,Token entropy,1.0,0.75,5,120,120.0,1.0,True,0.8233333333333334,0.03666666666666669,0.7833333333333333,0.8916666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.515,0.03666666666666669,0.475,0.5833333333333334,1.9510065486296386,0.13028701008972762,1.7142857142857142,2.1052631578947367
gpt-4o-mini,entropy_deferral,Token entropy,1.0,0.9,5,120,120.0,1.0,True,0.9316666666666666,0.019293061504650374,0.9,0.9583333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.6233333333333333,0.019293061504650374,0.5916666666666667,0.65,1.605834274714927,0.0503048073432985,1.5384615384615385,1.6901408450704225
gpt-4o-mini,entropy_deferral,Token entropy,1.0,1.0,5,120,120.0,1.0,True,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,1.4457831325301205,0.0,1.4457831325301205,1.4457831325301205
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.0,0.6,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.0,0.75,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.0,0.9,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.0,1.0,5,120,0.0,0.0,True,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.0,0.30833333333333335,0.30833333333333335,1.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.05,0.6,5,120,6.0,0.05,True,0.3283333333333333,0.006666666666666663,0.31666666666666665,0.3333333333333333,0.30701754385964913,0.0,0.30701754385964913,0.30701754385964913,0.95,0.0,0.95,0.95,0.6929824561403509,0.0,0.6929824561403509,0.6929824561403509,0.04819277108433735,0.0,0.04819277108433735,0.04819277108433735,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4,0.13333333333333333,0.16666666666666666,0.5,3.0,1.5491933384829668,2.0,6.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.05,0.75,5,120,6.0,0.05,True,0.33,0.008498365855987977,0.31666666666666665,0.3416666666666667,0.30701754385964913,0.0,0.30701754385964913,0.30701754385964913,0.95,0.0,0.95,0.95,0.6929824561403509,0.0,0.6929824561403509,0.6929824561403509,0.04819277108433735,0.0,0.04819277108433735,0.04819277108433735,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.1699673171197595,0.16666666666666666,0.6666666666666666,2.9,1.624807680927192,1.5,6.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.05,0.9,5,120,6.0,0.05,True,0.33666666666666667,0.006666666666666668,0.325,0.3416666666666667,0.30701754385964913,0.0,0.30701754385964913,0.30701754385964913,0.95,0.0,0.95,0.95,0.6929824561403509,0.0,0.6929824561403509,0.6929824561403509,0.04819277108433735,0.0,0.04819277108433735,0.04819277108433735,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5666666666666667,0.13333333333333333,0.3333333333333333,0.6666666666666666,1.9,0.5830951894845301,1.5,3.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.05,1.0,5,120,6.0,0.05,True,0.3416666666666667,0.0,0.3416666666666667,0.3416666666666667,0.30701754385964913,0.0,0.30701754385964913,0.30701754385964913,0.95,0.0,0.95,0.95,0.6929824561403509,0.0,0.6929824561403509,0.6929824561403509,0.04819277108433735,0.0,0.04819277108433735,0.04819277108433735,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,0.0,1.5,1.5
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.1,0.6,5,120,12.0,0.1,True,0.3516666666666667,0.016996731711975945,0.325,0.375,0.3148148148148148,0.0,0.3148148148148148,0.3148148148148148,0.9,0.0,0.9,0.9,0.6851851851851852,0.0,0.6851851851851852,0.6851851851851852,0.10843373493975904,0.0,0.10843373493975904,0.10843373493975904,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.43333333333333335,0.1699673171197595,0.16666666666666666,0.6666666666666666,2.9,1.624807680927192,1.5,6.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.1,0.75,5,120,12.0,0.1,True,0.36,0.016996731711975962,0.3333333333333333,0.38333333333333336,0.3148148148148148,0.0,0.3148148148148148,0.3148148148148148,0.9,0.0,0.9,0.9,0.6851851851851852,0.0,0.6851851851851852,0.6851851851851852,0.10843373493975904,0.0,0.10843373493975904,0.10843373493975904,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.5166666666666667,0.1699673171197595,0.25,0.75,2.2323809523809524,0.948441375670579,1.3333333333333333,4.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.1,0.9,5,120,12.0,0.1,True,0.37333333333333335,0.006236095644623255,0.36666666666666664,0.38333333333333336,0.3148148148148148,0.0,0.3148148148148148,0.3148148148148148,0.9,0.0,0.9,0.9,0.6851851851851852,0.0,0.6851851851851852,0.6851851851851852,0.10843373493975904,0.0,0.10843373493975904,0.10843373493975904,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.65,0.06236095644623234,0.5833333333333334,0.75,1.5523809523809524,0.1455305408565345,1.3333333333333333,1.7142857142857142
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.1,1.0,5,120,12.0,0.1,True,0.38333333333333336,0.0,0.38333333333333336,0.38333333333333336,0.3148148148148148,0.0,0.3148148148148148,0.3148148148148148,0.9,0.0,0.9,0.9,0.6851851851851852,0.0,0.6851851851851852,0.6851851851851852,0.10843373493975904,0.0,0.10843373493975904,0.10843373493975904,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.75,0.0,0.75,0.75,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.2,0.6,5,120,24.0,0.2,True,0.3933333333333333,0.016996731711975955,0.375,0.4166666666666667,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.425,0.08498365855987974,0.3333333333333333,0.5416666666666666,2.4492307692307693,0.4846910807792756,1.8461538461538463,3.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.2,0.75,5,120,24.0,0.2,True,0.415,0.01929306150465038,0.39166666666666666,0.43333333333333335,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.5333333333333333,0.09646530752325187,0.4166666666666667,0.625,1.9428571428571428,0.3755811822892567,1.6,2.4
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.2,0.9,5,120,24.0,0.2,True,0.43833333333333335,0.004082482904638616,0.43333333333333335,0.44166666666666665,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.65,0.02041241452319313,0.625,0.6666666666666666,1.54,0.048989794855663606,1.5,1.6
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.2,1.0,5,120,24.0,0.2,True,0.45,0.0,0.45,0.45,0.3125,0.0,0.3125,0.3125,0.8,0.0,0.8,0.8,0.6875,0.0,0.6875,0.6875,0.20481927710843373,0.0,0.20481927710843373,0.20481927710843373,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,1.411764705882353,0.0,1.411764705882353,1.411764705882353
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.3,0.6,5,120,36.0,0.3,True,0.4266666666666667,0.014337208778404383,0.4083333333333333,0.45,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.7,0.0,0.7,0.7,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.27710843373493976,0.0,0.27710843373493976,0.27710843373493976,0.6388888888888888,0.0,0.6388888888888888,0.6388888888888888,0.3611111111111111,0.0,0.3611111111111111,0.3611111111111111,0.39444444444444443,0.0477906959280146,0.3333333333333333,0.4722222222222222,2.571661279896574,0.30268938678491525,2.1176470588235294,3.0
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.3,0.75,5,120,36.0,0.3,True,0.4583333333333333,0.017480147469502518,0.43333333333333335,0.475,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.7,0.0,0.7,0.7,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.27710843373493976,0.0,0.27710843373493976,0.27710843373493976,0.6388888888888888,0.0,0.6388888888888888,0.6388888888888888,0.3611111111111111,0.0,0.3611111111111111,0.3611111111111111,0.5,0.058267158231675095,0.4166666666666667,0.5555555555555556,2.0289473684210524,0.24875312328389024,1.8,2.4
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.3,0.9,5,120,36.0,0.3,True,0.485,0.006236095644623231,0.475,0.49166666666666664,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.7,0.0,0.7,0.7,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.27710843373493976,0.0,0.27710843373493976,0.27710843373493976,0.6388888888888888,0.0,0.6388888888888888,0.6388888888888888,0.3611111111111111,0.0,0.3611111111111111,0.3611111111111111,0.5888888888888889,0.020786985482077462,0.5555555555555556,0.6111111111111112,1.7002597402597404,0.06083913131203052,1.6363636363636365,1.8
gpt-4o-mini,self_consistency_deferral,Self-consistency,0.3,1.0,5,120,36.0,0.3,True,0.5,0.0,0.5,0.5,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.7,0.0,0.7,0.7,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.27710843373493976,0.0,0.27710843373493976,0.27710843373493976,0.6388888888888888,0.0,0.6388888888888888,0.6388888888888888,0.3611111111111111,0.0,0.3611111111111111,0.3611111111111111,0.6388888888888888,0.0,0.6388888888888888,0.6388888888888888,1.565217391304348,0.0,1.565217391304348,1.565217391304348
